Symbol,Security Name
SWANENERGY.NS,SWAN ENERGY LIMITED
SWARAJ.NS,SWARAJ SUITING LIMITED
SWARAJENG.NS,SWARAJ ENGINES LTD
SWASTIK.NS,SWASTIK PIPE LIMITED
SWELECTES.NS,SWELECT ENERGY SYS LTD
SWIGGY.NS,SWIGGY LIMITED
SWSOLAR.NS,STRLNG & WIL REN ENE LTD
SYLVANPLY.NS,SYLVAN PLYBOARD (INDIA) L
SYMPHONY.NS,SYMPHONY LIMITED
SYNCOMF.NS,SYNCOM FORMU (I) LTD
SYNGENE.NS,SYNGENE INTERNATIONAL LTD
SYNOPTICS.NS,SYNOPTICS TECHNOLOGIES L
SYRMA.NS,SYRMA SGS TECHNOLOGY LTD
SYSTANGO.NS,SYSTANGO TECHNOLOGIES LTD
TAC.NS,TAC INFOSEC LIMITED
TAINWALCHM.NS,TAINWALA CHEMICAL AND PLA
TAJGVK.NS,TAJ GVK HOTELS & RESORTS
TAKE.NS,TAKE SOLUTIONS LTD
TALBROAUTO.NS,TALBROS AUTO. COMP. LTD
TANLA.NS,TANLA PLATFORMS LIMITED
TAPIFRUIT.NS,TAPI FRUIT PROCESSING LTD
TARACHAND.NS,TARA CHAND INFRA SOLN LTD
TARAPUR.NS,TARAPUR TRANSFORMERS LTD
TARC.NS,TARC LIMITED
TARIL.NS,TRANS & RECTI. LTD
TARMAT.NS,TARMAT LIMITED
TARSONS.NS,TARSONS PRODUCTS LIMITED
TASTYBITE.NS,TASTY BITE EATABLES LTD
TATACHEM.NS,TATA CHEMICALS LTD
TATACOMM.NS,TATA COMMUNICATIONS LTD
TATACONSUM.NS,TATA CONSUMER PRODUCT LTD
TATAELXSI.NS,TATA ELXSI LIMITED
TATAINVEST.NS,TATA INVESTMENT CORP LTD
TATAMOTORS.NS,TATA MOTORS LIMITED
TATAPOWER.NS,TATA POWER CO LTD
TATASTEEL.NS,TATA STEEL LIMITED
TATATECH.NS,TATA TECHNOLOGIES LIMITED
TATVA.NS,TATVA CHIN PHARM CHEM LTD
TBI.NS,TBI CORN LIMITED
TBOTEK.NS,TBO TEK LIMITED
TBZ.NS,TRIB BHIMJI ZAVERI LTD
TCI.NS,TRANSPORT CORPN OF INDIA
TCIEXP.NS,TCI EXPRESS LIMITED
TCIFINANCE.NS,TCIFINANCELTD-ROLL SETT
TCL.NS,THAAI CASTING LIMITED
TCLCONS.NS,TANTIA CONSTRUCTIONS LTD
TCPLPACK.NS,TCPL PACKAGING LIMITED
TCS.NS,TATA CONSULTANCY SERV LT
TDPOWERSYS.NS,TD POWER SYSTEMS LTD.
TEAMLEASE.NS,TEAMLEASE SERVICES LTD.
TECHLABS.NS,TRIDENT TECHLABS LIMITED
TECHM.NS,TECH MAHINDRA LIMITED
TECHNOE.NS,TECHNO ELEC & ENG CO. LTD
TECILCHEM.NS,TECIL CHEMICALS
TEGA.NS,TEGA INDUSTRIES LIMITED
TEJASNET.NS,TEJAS NETWORKS LIMITED
TEMBO.NS,TEMBO GLOBAL IND LTD
TERASOFT.NS,TERA SOFTWARE LIMITED
TEXINFRA.NS,TEXMACO INFRA & HOLDG LTD
TEXMOPIPES.NS,TEXMO PIPE & PRODUCTS LTD
TEXRAIL.NS,TEXMACO RAIL & ENG. LTD.
TFCILTD.NS,TOURISM FINANCE CORP. OF
TFL.NS,TRANSWARRANTY FIN. LTD.
TGBHOTELS.NS,TGB BANQUETS&HOTELS LTD
TGL.NS,TEERTH GOPICON LIMITED
THANGAMAYL.NS,THANGAMAYIL JEWELLERY LTD
THEINVEST.NS,THE INVEST TRUST OF IND L
THEJO.NS,THEJO ENGINEERING LIMITED
THEMISMED.NS,THEMIS MEDICARE LTD.
THERMAX.NS,THERMAX LTD
THOMASCOOK.NS,THOMAS COOK (INDIA) LTD
THOMASCOTT.NS,THOMAS SCOTT (INDIA) LTD
THYROCARE.NS,THYROCARE TECH LTD
TI.NS,TILAKNAGAR INDUSTRIES LTD
TIIL.NS,TECHNOCRAFT IND LTD
TIINDIA.NS,TUBE INVEST OF INDIA LTD
TIJARIA.NS,TIJARIA POLYPIPES LTD
TIL.NS,TIL LTD
TIMESCAN.NS,TIMESCAN LOGISTICS IND L
TIMESGTY.NS,TIMES GUARANTY LIMITED
TIMETECHNO.NS,TIME TECHNOPLAST LTD.
TIMKEN.NS,TIMKEN INDIA LTD.
TIPSFILMS.NS,TIPS FILMS LIMITED
TIPSMUSIC.NS,TIPS MUSIC LIMITED
TIRUMALCHM.NS,THIRUMALAI CHEMICALS LTD
TIRUPATI.NS,SHREE TIRUPATI BALAJEE
TIRUPATIFL.NS,TIRUPATI FORGE LIMITED
TITAGARH.NS,TITAGARH RAIL SYSTEMS LTD
TITAN.NS,TITAN COMPANY LIMITED
TMB.NS,TAMILNAD MERCA BANK LTD
TNPETRO.NS,TAMILNADU PETROPRODUCTS L
TNPL.NS,TAMILNADU NEWSPRT & PAPER
TNTELE.NS,TAMILNADU TELECOMMUNICATI
TOKYOPLAST.NS,TOKYO PLAST INTL LTD
TOLINS.NS,TOLINS TYRES LIMITED
TORNTPHARM.NS,TORRENT PHARMACEUTICALS L
TORNTPOWER.NS,TORRENT POWER LTD
TOTAL.NS,TOTAL TRANSPORT SYS LTD
TOUCHWOOD.NS,TOUCHWOOD ENTERTAIN LTD.
TPLPLASTEH.NS,TPL PLASTECH LIMITED
TRACXN.NS,TRACXN TECHNOLOGIES LTD
TRANSRAILL.NS,TRANSRAIL LIGHTING LTD
TRANSTEEL.NS,TRANSTEEL SEATING TECH L
TRANSWIND.NS,TRANSWIND INFRA LIMITED
TRANSWORLD.NS,TRANSWORLD SHIP LINES LTD
TREEHOUSE.NS,TREE HOUSE EDU LTD
TREJHARA.NS,TREJHARA SOLUTIONS LTD
TREL.NS,TRANSINDIA REAL ESTATE L
TRENT.NS,TRENT LTD
TRF.NS,TRF LIMITED
TRIDENT.NS,TRIDENT LIMITED
TRIDHYA.NS,TRIDHYA TECH LIMITED
TRIGYN.NS,TRIGYN TECHNOLOGIES LTD
TRITURBINE.NS,TRIVENI TURBINE LIMITED
TRIVENI.NS,TRIVENI ENGG. & INDS. LTD
TRUST.NS,TRUST FINTECH LIMITED
TTKHLTCARE.NS,TTK HEALTHCARE LIMITED
TTKPRESTIG.NS,TTK PRESTIGE LTD
TTL.NS,T T LIMITED
TTML.NS,TATA TELESERV(MAHARASTRA)
TUNWAL.NS,TUNWAL E-MOTORS LIMITED
TVSELECT.NS,TVS ELECTRONICS LTD
TVSHLTD.NS,TVS HOLDINGS LIMITED
TVSMOTOR.NS,TVS MOTOR COMPANY  LTD
TVSSCS.NS,TVS SUPPLY CHAIN SOL L
TVSSRICHAK.NS,TVS SRICHAKRA LIMITED
TVTODAY.NS,TV TODAY NETWORK LTD
TVVISION.NS,TV VISION LIMITED
UBL.NS,UNITED BREWERIES LTD
UCAL.NS,UCAL LIMITED
UCL.NS,USHANTI COLOUR CHEM LTD
UCOBANK.NS,UCO BANK
UDAICEMENT.NS,UDAIPUR CEMENT WORKS LTD
UDS.NS,UPDATER SERVICES LIMITED
UFLEX.NS,UFLEX LIMITED
UFO.NS,UFO MOVIEZ INDIA LTD.
UGARSUGAR.NS,THE UGAR SUGAR WORKS LTD
UGROCAP.NS,UGRO CAPITAL LIMITED
UJJIVANSFB.NS,UJJIVAN SMALL FINANC BANK
ULTRACEMCO.NS,ULTRATECH CEMENT LIMITED
UMA.NS,UMA CONVERTER LIMITED
UMAEXPORTS.NS,UMA EXPORTS LIMITED
UMANGDAIRY.NS,UMANG DAIRIES LIMITED
UMESLTD.NS,USHA MARTIN EDU & SOL LTD
UNICHEMLAB.NS,UNICHEM LABORATORIES LTD
UNIDT.NS,UNITED DRILLING TOOLS LTD
UNIECOM.NS,UNICOMMERCE ESOLUTIONS L
UNIENTER.NS,UNIPHOS ENTERPRISES LTD
UNIHEALTH.NS,UNIHEALTH HOSPITALS LTD
UNIINFO.NS,UNIINFO TELECOM SERVI LTD
UNIMECH.NS,UNIMECH AEROSPACE N MFG L
UNIONBANK.NS,UNION BANK OF INDIA
UNIPARTS.NS,UNIPARTS INDIA LIMITED
UNITECH.NS,UNITECH LIMITED
UNITEDPOLY.NS,UNITED POLYFAB GUJ. LTD.
UNITEDTEA.NS,UNITED NILGIRI TEA LTD
UNIVASTU.NS,UNIVASTU INDIA LIMITED
UNIVCABLES.NS,UNIVERSAL CABLES LTD
UNIVPHOTO.NS,UNIVERSUS IMAGINGS LTD
UPL.NS,UPL LIMITED
URAVIDEF.NS,URAVI DEFENCE &TECH LTD
URBAN.NS,URBAN ENVIRO WASTE MGMT L
URJA.NS,URJA GLOBAL LIMITED
USASEEDS.NS,UPSURGE SEEDS OF AGRI LTD
USHAMART.NS,USHA MARTIN LTD.
USK.NS,UDAYSHIVAKUMAR INFRA LTD
UTIAMC.NS,UTI ASSET MNGMT CO LTD
UTKARSHBNK.NS,UTKARSH SMALL FIN BANK L
UTTAMSUGAR.NS,UTTAM SUGAR MILLS LTD.
UWCSL.NS,ULTRA WIRING CONN SYS LTD
UYFINCORP.NS,U. Y. FINCORP LIMITED
WIPRO.NS,WIPRO LIMITED
WABAG.NS,VA Tech Wabag Limited
V2RETAIL.NS,V2 RETAIL LIMITED
VADILALIND.NS,VADILAL INDUSTRIES LTD
VAIBHAVGBL.NS,VAIBHAV GLOBAL LIMITED
VAISHALI.NS,VAISHALI PHARMA LIMITED
VAKRANGEE.NS,VAKRANGEE LIMITED
VALIANTLAB.NS,VALIANT LABORATORIES LTD
VALIANTORG.NS,VALIANT ORGANICS LIMITED
VARDHACRLC.NS,VARDHAMAN ACRYLICS LTD
VARDMNPOLY.NS,VARDHMAN POLYTEX LTD.
VARROC.NS,VARROC ENGINEERING LTD.
VASA.NS,VASA RETAIL & OVERSEA LTD
VASCONEQ.NS,VASCON ENGINEERS LTD
VASWANI.NS,VASWANI IND LTD
VBL.NS,VARUN BEVERAGES LIMITED
VCL.NS,VAXTEX COTFAB LIMITED
VEDL.NS,VEDANTA LIMITED
VEEDOL.NS,VEEDOL CORPORATION LTD
VEEKAYEM.NS,VEEKAYEM FASH & APP LTD
VELS.NS,VELS FILM INTERNATIONAL L
VENKEYS.NS,VENKY S (INDIA) LIMITED
VENTIVE.NS,VENTIVE HOSPITALITY LTD
VENUSPIPES.NS,VENUS PIPES & TUBES LTD
VENUSREM.NS,VENUS REMEDIES LIMITED
VERA.NS,VERA SYNTHETIC LIMITED
VERANDA.NS,VERANDA LEARNING SOL LTD
VERITAAS.NS,VERITAAS ADVERTISING LTD
VERTEXPLUS.NS,VERTEXPLUS TECHNOLOGIES L
VERTOZ.NS,VERTOZ LIMITED
VESUVIUS.NS,VESUVIUS INDIA LTD
VETO.NS,VETO SWITCHGEAR CABLE LTD
VGUARD.NS,V-GUARD IND LTD.
VHL.NS,VARDHMAN HOLDINGS LIMITED
VHLTD.NS,VICEROY HOTELS LIMITED
VIAZ.NS,VIAZ TYRES LIMITED
VIDHIING.NS,VIDHI SPCLTY F INGRDNTS L
VIJAYA.NS,VIJAYA DIAGNOSTIC CEN LTD
VIJIFIN.NS,VIJI FINANCE LIMITED
VIKASECO.NS,VIKAS ECOTECH LIMITED
VIKASLIFE.NS,VIKAS LIFECARE LIMITED
VILAS.NS,VILAS TRANSCORE LIMITED
VILINBIO.NS,VILIN BIO MED LIMITED
VIMTALABS.NS,VIMTA LABS LIMITED
VINATIORGA.NS,VINATI ORGANICS LTD
VINCOFE.NS,VINTAGE COFFEE N BVRGS L
VINDHYATEL.NS,VINDHYA TELELINKS LTD
VINEETLAB.NS,VINEET LABORATORIES LTD
VINNY.NS,VINNY OVERSEAS LIMITED
VINSYS.NS,VINSYS IT SERVICES IND LT
VINYAS.NS,VINYAS INNOVATIVE TECH L
VINYLINDIA.NS,VINYL CHEMICALS (I) LTD.
VIPCLOTHNG.NS,VIP CLOTHING LIMITED
VIPIND.NS,VIP INDUSTRIES LTD
VIPULLTD.NS,VIPUL LIMITED
VIRINCHI.NS,VIRINCHI LIMITED
VISAKAIND.NS,VISAKA INDUSTRIES LIMITED
VISAMAN.NS,VISAMAN GLOBAL SALES LTD
VISHNU.NS,VISHNU CHEMICALS LIMITED
VISHNUINFR.NS,VISHNUSURYA PROJ N INFR L
VISHWARAJ.NS,VISHWARAJ SUGAR IND LTD
VISHWAS.NS,VISHWAS AGRI SEEDS LTD
VITAL.NS,VITAL CHEMTECH LIMITED
VIVIANA.NS,VIVIANA POWER TECH LTD
^NSEI,NIFTY 50
^NSEBANK,NIFTY BANK
